,Network Engineer,Full stack,QA/Test Developer,Enterprise application,DevOps,Mobile Developer,Back End,Database Administrator(DBA),Front End,Game developer,System Administrator,Data Scientist,Business analyst,Sales professional,Product Manager,Information Security,Software Developer/Java Developer,Web Developer,Cloud Computing
9146aadc154be92a3039039f7d927cb7,,,,,,,,,,,,,,,,,,1.0,
b13c11608dd64dd6c9a00f3499a21365,0.2772219173147439,,,0.17780722086806616,,,0.17523466370846755,,,,,,,0.18397787425610937,,0.18575832385261298,,,
3def2bf9a381fc7158bc63f36b83af5b,1.0,,,,,,,,,,,,,,,,,,
ca939c6c4dd4d708f87f6df52a3f069e,,,,,,,,,,,,,,,,,1.0,,
4cbe02a2135a70f6230b02345557a07e,,,,1.0,,,,,,,,,,,,,,,
11d496dbd5f4e47616ac6933f864674e,,,,,,,,,,,,,,,,,1.0,,
ab3ecbdd42963dac2a3cec3c3dc0fdf7,0.08623255601458228,0.08573971545449528,,,,0.08130621166608722,,0.0810740053181628,0.08671984388275249,,,,0.08307834258429644,0.15257139407055284,0.08782004757068729,,0.08683455761483647,0.08712414359792993,0.081499182225617
18fc1fc5295dd2ba139cd7476c07db8d,,,,0.18551796158858846,,,0.1769918202632211,,,,0.17163484710193372,,,,0.17769937842790912,,0.28815599261834757,,
f13a4ac3400484335ecd11092fcdde77,,,,,,,,,,,,,,,0.5828136239121446,0.41718637608785536,,,
6d3a07fff0dfa2bea35e0e6bdc7269c1,,,,0.17888328399779369,,,0.28937796445234004,,0.17959479467992157,,0.17564167727868374,,,,0.17650227959126097,,,,
e6af2efc49dfe95e2dddaf47dfa3f4b9,,,1.0,,,,,,,,,,,,,,,,
1cd047973cd67cfcde9edebd98b7f7f7,,,,0.15273008022124934,,,0.15048008841308172,,,,,,,0.15113401457911083,0.14870127261318655,0.16046799837163062,0.23648654580174094,,
e3797cd4db28c837838b1c351214630e,0.18552479753832105,,0.1015478693169576,,,0.09710469998130442,,,0.10534439681137099,,0.10401794567070827,0.09779275232841962,,0.10597364432165073,0.10091701185557397,,,0.10177688217569329,
e0afad729a11feb633bda5f1aafeb69c,,,,,,,,,,,,,,,,,1.0,,
e5c71d58f016015d394b26926d3cb889,,,,0.1844548649094549,,,0.1818987922048179,0.2832967777286986,,,0.17633133842737228,,,,0.1740182267296563,,,,
3f683a7b52c8cd5656a6db355b63047b,1.0,,,,,,,,,,,,,,,,,,
25e76ec9eb0b6463c09b673388a7dff0,,,,,,,,,,,,,0.585668633778207,,,0.414331366221793,,,
4df2719a7bd6e639949d4e5fe796c02b,0.1746267680860448,0.17128089988055595,,,,,,,,,,0.1714538050436603,0.16980837743692948,,,0.31283014955280936,,,
ee76ad11f69dfbbf863fae41e4c50cec,,,,,,,,,,,,,,,,,,1.0,
54a42cc749b9622923ed35ddcf824282,0.12832239419660763,0.12863951855194233,0.21798675331131157,,,,,,0.13240671066077475,,0.1330523379181817,,,,0.1332467399205766,,,0.12634554544060542,
8fb369818aa61c56df66103f64f8ad0d,,,,,,,0.22678130577504887,,0.21461170580328948,,,,0.3407158185984578,0.21789116982320386,,,,,
2cb9c013b11ce3531d1cf4d28409b1d7,,,,,,,,,,,,,,,,,1.0,,
d319a7105b56fd4b784186aa04662b18,,,,,,,,,,,,,1.0,,,,,,
e28103c23c24a8801e28021bd8d02deb,,,,0.18203207349863132,,,,0.18261771732176807,,,0.18295767221737463,,,0.1727454986172377,,,0.27964703834498833,,
4d5bda3bbf154b20e6bba34ca5ff6032,,,,,,,,,,,,,1.0,,,,,,
b1988d0630e71c5b05931d4e3c575688,0.3709392234868974,0.20870590349086554,,,,,,,,,,0.2047024234939594,,,0.21565244952827767,,,,
65daa07db55b7070d120c3077cfaeef7,0.14674372818431156,0.14477694206354072,,,,,,,0.15040309930263657,,0.15196418122549432,,,,0.15278057327324765,,0.2533314759507692,,
fbd525fcc3dadb8f859629d3c52f59b8,,,,,,,,,,,,,0.5801946893381114,,,0.41980531066188864,,,
55057ebe6ead69840cd21d1272d36a08,,,,,,,,,1.0,,,,,,,,,,
3ba7dabf6ae0f885adfe9a35c577805c,,,,,,,,,,,1.0,,,,,,,,
f6acaec8c380809d4b7d3f099a5d8cfb,,1.0,,,,,,,,,,,,,,,,,
9d79c4e84974623390ff1d32db4685c5,,,,,,,,,,,,,,,,,,1.0,
f766eda275088ea58ec80244beb2960e,,,,,,,,,,,,,,,,,,1.0,
3df16b0f3e1ae9bf359e510d4b9aca28,,,,,,,,,,,,,,0.28533974936165946,0.4195925122068931,0.2950677384314474,,,
a89d6bf7bcbf8d484cd9f9c8b26c4740,,,,,,,,,,,,,,,,,1.0,,
3c602a4bfc61783c6588612a598a5b65,,,,0.38551474828088445,,,,,,,,,,0.6144852517191156,,,,,
2e5f078779c91fd486ffb16903788c25,,,,0.6052728525868656,,,,,,,,,,0.39472714741313436,,,,,
5e2d69f5e9642b479001944e4463fbd2,,,,,,,0.21511819294546247,,,,,,,0.22466294970001907,0.3298836258725458,0.23033523148197266,,,
09c77e933e0fbc6b7ba9bf17af7b81ee,0.4496262510571069,,,,,,0.27630338002280747,,0.2740703689200855,,,,,,,,,,
e25f8199457ae9b4981f6e8ba23a5b50,0.30272704280755286,0.16802041205257287,,,,,,,0.18074678180043813,,,,0.16797534247645302,,0.18053042086298315,,,,
30046580b3c06118e788207a08555775,,,,,,,,0.43176475120453256,,,,,,0.2824688266022324,,0.2857664221932351,,,
d004ac1b67e8d62e56c5d152e03be8b5,,,,,,,,,,,,,,,,,1.0,,
c45fc43a0e64bb1b4e9ca9b121b307dd,0.3883386286487442,,,,,,,,,,,,0.6116613713512558,,,,,,
2acfe8a18150c1c0e14ce6ef320ab505,1.0,,,,,,,,,,,,,,,,,,
0c9a6f908692a93a74c1d55c46d3209c,,,,0.27983072734514886,,,,,,,,,0.42607397409723996,0.29409529855761113,,,,,
691b0337c751ff5694aed2e74c7ea40d,1.0,,,,,,,,,,,,,,,,,,
c3f6345988e82ce19d34bcd542defab2,,,,,,,,0.5793930221462952,,,,,,,,0.4206069778537048,,,
bca6a28d434cf1b461ae1666e99f9047,,,,0.18883078700231987,,,0.1780471421966369,,,,,,,0.17928822909403166,,,0.27949561733301737,0.17433822437399418,
2f1878d345a7b926452182195143604c,,,,,,,0.28870224862067,,,,,,,,0.4264814714450762,0.2848162799342538,,,
acefe835aa23fe05b911f622ae6b7231,,,,,,,,,,,,,,,,,1.0,,
e263a7f010097b682a929b7813ac11df,1.0,,,,,,,,,,,,,,,,,,
461e16da0c211083b1b15b8641372329,,,,,,0.14072946447141238,,0.148984769491612,,0.13600720163708593,,0.29244876190014796,,,,,0.14130556568451916,,0.1405242368152226
e9296d033ed295d6540bf740f032f87e,,,,,,,,,,,,,,,,,1.0,,
5da1a778a44285d2d363ef06f5e2dec7,1.0,,,,,,,,,,,,,,,,,,
3935ae9ffdeb90458981b3ac66ea623b,0.3314354799359024,,,,,,0.21490641414315853,,,,,,,0.2217209906263114,,0.23193711529462763,,,
a994c050623e8e768090ccb00970bbbb,,,,,,,,,,,,,,,,,1.0,,
c2dbfe41eae9bfd7a3f7ebc40c2b2f08,,,,,,,,,,,,,,,,,1.0,,
b207a368877e84d4021a8d1073c4581a,0.08670555767590768,0.09591934915086124,0.17833397780257915,,,,0.09518947053237799,,0.08972913292139678,,0.09216452695787135,0.08819017937066415,,0.0959862463444536,0.09127418280964056,,,0.0865073764342475,
3ce72bd5720db6ad5698ef3f96ebba4d,,,1.0,,,,,,,,,,,,,,,,
06fd172f88f3e46f4f3918591d2e47f7,1.0,,,,,,,,,,,,,,,,,,
36ce62618efd333fc60b2e531c34f0a8,,,,,,1.0,,,,,,,,,,,,,
3510409ebba81b8c4557bd777dd8004a,,,,,,,,,,0.19391782511406147,,,,0.40212066454364964,,,0.20807409609631142,,0.19588741424597744
f2c6c792aa4eefe00e3d65ff6daad78a,,,,,,,,,,,1.0,,,,,,,,
8b5dfc6b009e47c2571876aa6c9d003f,,,,,,,,,,,,,,,,0.40334893279353845,0.5966510672064614,,
cc5da963783ede64cae093a79c8fb691,,,,0.22249614892040956,,,,,,,,,,0.2229723976148894,,0.228103671032105,0.32642778243259607,,
1209a98b7bc5fcc32f197df69c832c8e,,,1.0,,,,,,,,,,,,,,,,
c85000f609bd90189ce8d7fccdf758df,,,,0.15686225085985359,,,,0.24056989773405746,,,0.14891913652897706,0.15300308768358434,,0.15619431257573324,0.14445131461779417,,,,
af25508659a21e66337aa32322294513,,,,,,,,,,,,,1.0,,,,,,
8c7ad15f0225b97b24df2e7337f246e7,,0.1302949179876322,,0.13183178376094773,,,,0.216635983018452,,,0.13152139051308562,,,0.13514960973323098,0.1288153042796375,,,0.1257510107070139,
cb743115f003442fad9a174ed1442f4b,,,,,,0.5843496556705362,,,,,,,,,,0.4156503443294637,,,
3c32cafc753e873121b9987c6f254386,,,,,,,,,,,,,,,,,,,1.0
22aaab1b1084c7cc114857b07a2b53f2,,,,0.2142751226231735,,,,,,,,,,0.22438814378092958,0.3313107736792452,0.23002595991665167,,,
90dd2f05e904b40b2d85ccef7de15a18,,0.1471166977044989,,,,0.14725928105503158,,0.2638731245991949,,,,0.14315115994424968,,,,,0.1438397769742137,0.1547599597228113,
8cf2727c67b55334d6e893c3a3cc4532,,,,,,,,,,,,,,,1.0,,,,
08d34930f3d8cf944a1b9ce088844857,,,,,,0.14552911034037566,0.2799199166312571,,,0.14794469688979686,,0.1425554985144627,0.1457412403504926,,,,0.13830953727361509,,
706954c08c90755300ba51e8f114ac0b,,,,,,,,,,,,,,,1.0,,,,
06fa80eaccde231fd3bf7200fa202214,,,,,,,,,,,,,1.0,,,,,,
c92e957a0b473e639e75d14fe2dc3616,0.17449509351759046,,,,,,0.18161559815990655,,0.17290073885650314,,,,,,0.17842115761933383,,0.292567411846666,,
07ed08674e413396ed6dc2324da50d9e,0.1476429030970096,,,,,,0.15517727785020874,0.14499722457459932,0.14822665253488143,,,,,0.2525201423926967,0.15143579955060424,,,,
bb0c7d72e61861ae1cf140204adde276,1.0,,,,,,,,,,,,,,,,,,
ee4d1c352a717f6f9334c90354b4868f,,,,,,,,,,,,,,1.0,,,,,
3df1405da2efe57fece744d46e2e3020,,,,,,,,,,,,,,,1.0,,,,
1b8281822848209577ede24ce64a5f22,0.14470519478450058,0.15368248889659486,,0.14769863248393691,,,,,,,0.15131539814154105,,,0.2607241584637342,,,,0.14187412722969245,
cf445c0e8da9b9ef3fac0fe3ef93e9d4,,,1.0,,,,,,,,,,,,,,,,
7bd05f54eb4ed0136edbea7c0107b217,,,,,,,,,,,,,,,,,,1.0,
803bb0b7c9e23430230fb6b245b0a64e,0.2924059410048261,,,,,,0.18260771613887394,,0.17030647603190094,,0.17792854918674553,,,,0.17675131763765348,,,,
0559f3e0a8a6cc29497f5a386bebf6b5,0.12961623417003987,,,0.13656008308132606,,,,,,,0.13163435979145194,,,0.1387707013263971,0.13051388762154814,,0.2042300687483196,0.1286746652609173,
aa914093eaf271866be8a4ef6cc4a843,1.0,,,,,,,,,,,,,,,,,,
21f719921a00ea3dc037c9fff129783a,0.23897449768052734,,,,,0.12576276198906267,,0.12486246066130574,,,,0.1305131220108562,0.1312549856295368,,,,0.12788252434989295,,0.12074964767881827
d4ea5f18dbd77420dbf9d2e14561c4bc,0.2498274480810262,,,,,0.12910072674682851,,0.1219477671254227,,0.12240592505905776,,0.13001694564120272,,,,,0.12627967656580286,,0.12042151078065928
e0972cb4e7ebaeb6a5966113e0682f6e,,,,,,0.12765229627402386,,,0.23810790484083533,,,0.12658514431045742,0.12916532927570193,,,,0.12904482380861595,0.13023849416071653,0.11920600732964891
7fe476506fafde91457ee306320cd160,,,0.3305036073269042,,,,0.2211706007308671,,,,,,,0.2235107182854984,,0.22481507365673037,,,
8a14b1556b3a94484acee6a7fd986e54,,,,,,,,,,,,,,,1.0,,,,
0bd9f54ebd368883217fc3a67e7f2beb,,,,,,,,,,,,,,,1.0,,,,
388dced81fffc302a9df46d242a51c42,,,,,,,,,,,,,,,,,1.0,,
2b9baf9c66d565ae3e69fcf4caa8978f,,,,,1.0,,,,,,,,,,,,,,
e731e8e08f7a53ffa3e9e31718f6a7cd,,,,,,,,,,,,,,,,0.4116517465979345,0.5883482534020655,,
4c196c47fc7224d6118e715368274824,,,,0.28856127778662627,,,,,,,,,,,,0.28998356904146766,0.421455153171906,,
d1a7896f5c004c044eda5cd51c008fd1,,,,,,,,,,,,,,,,,1.0,,
79d26be8b1a8dcacd0c83daaf781b54f,,,,,,,,,,,,,,,1.0,,,,
72b77871cb1332c88b45edd4942da4b4,,,1.0,,,,,,,,,,,,,,,,
3694c088411dc9d5a31940c5d9437876,,,,,,,,,,,,,,,,,1.0,,
8c32b1e554a97942c8ed920e7f3ca141,,,,,,,,,,,,,,,,,1.0,,
e46967864f5f79700529b87fc5cdeef1,,,,,,,,,,,,,,,,,1.0,,
96c470d63e4a7106773dd120dc6aa28f,,,,,,,,,,,,,0.4249388161177411,0.2795682474058613,,0.2954929364763975,,,
f9c0c963f08bd0b37266079ccc2651fc,,,,,,,,,,,,,,,,,1.0,,
550a57f890b94d0383dec9f51175ffb1,,,,,,,,,,,,,,,,,1.0,,
2531c1247dc4d21078524cf4cf02d136,,,,,,,,,,,,,,,,,1.0,,
1a5c886f77eb3b938f8bea4cd4deef1d,1.0,,,,,,,,,,,,,,,,,,
9c2cd09e4555f161e498c99c1b977358,,,,,,,,,,,,,,,,,1.0,,
5a8e3ba79c5c50e6b916b31988e3dc57,,,,,,,,,,,,,1.0,,,,,,
cbe09613790376152b179d79c83c7681,,,,,,,,,,,,,,,,0.4058693394203751,,0.5941306605796249,
f9d150ce8fcf95d72ae95c6cee66f2af,,,,,,,0.1522453670314002,,0.1477201012763235,,0.151058714774951,,,0.15773781874143733,0.14786298673020587,,0.24337501144568205,,
31789ee51b00826227d585f1e80dda5e,,,,,,,,,,,,,,,,1.0,,,
6036bc33d5d56b1e38d223400b1cd1af,,,,,,,,,,,,,,,,,1.0,,
39b24d2cf2d9320c88d1abc9a6afdbaf,0.6003032466496719,,,0.3996967533503281,,,,,,,,,,,,,,,
47dbac51acefaa85143a9501eaa48e18,0.33871278294366264,,,,,,,,0.215731975028022,,,,,0.22022904800614812,,0.22532619402216725,,,
318bcf18c0f1954ceb7eb4fc47e16f82,,,,,,,,,,,,,,,0.5761485079938705,0.42385149200612954,,,
ab98837fe6e96fed468239be276b7735,,,0.13755365866996677,,,0.14187132829624452,,,,0.14088289252097536,,0.14833644679112953,0.14873692022237767,,,,0.28261875349930615,,
fe3f0491db00f5261da632f9e9485ca3,,,,,,,,,,,,,,,1.0,,,,
021b9419d11dcac254ed738a6ea7368f,,,,0.27665052940748786,,,,,,,,,0.4397431406286226,,,0.2836063299638897,,,
93a9352950630987c67f8caad6239f8c,,,0.1888644052645228,,,,,,,0.20436506956383155,,,,,,,0.41169291118418067,,0.19507761398746504
e928cf5a7473300055627fabe2a699c3,,,,,,,,,,,,,,,,,1.0,,
8937952c341ac5bfa1845c6d44048ab1,,,,,,,,,,,,,,,,,1.0,,
e92ff769ed74b5f884342d74a5106bb0,0.4218344678439753,,,0.28573004539416647,,,,,,,,,,,,0.2924354867618581,,,
8aefe9ae75c55fdd1f86ab3b3df9c6a7,0.3411768057051546,,,,,,,,0.2208243084760724,,,,,0.21918324247437795,,0.218815643344395,,,
20ee654b1873ac36b1771115ec69d952,1.0,,,,,,,,,,,,,,,,,,
6da0304bb6085d2803489239e1ddc486,0.6019064030462409,,,,,,,,0.39809359695375907,,,,,,,,,,
1a44aab8a0ec733c83bb2dee37cd57f2,,,,,,,,,,,1.0,,,,,,,,
afd83b40ca74ac8d8919814025b8360b,,,,0.12626023415204876,,,0.22531804690983137,0.12795811947484978,0.12663023035953538,,,,,0.13486287536835517,,0.13492888793580426,0.12404160579957534,,
84002d92a7224d957f4d21f0a857668d,0.28293552531627986,,,0.18156976480907208,,,0.1793550440500764,,,,0.1714033402577082,,,,0.18473632556686354,,,,
6e8a49b9a65b496ea7c700c2f906a4bd,1.0,,,,,,,,,,,,,,,,,,
4327558bb207ca4d0a9e9e316840605f,0.5872410837411274,,,,,,,,,,,,,,,0.4127589162588726,,,
5720e0b0c1847498c5ed903190d83bd4,1.0,,,,,,,,,,,,,,,,,,
55880bc6502e7a2138a1c917995e801b,,,,,,,,,,,1.0,,,,,,,,
44c64df3ec2a90ee4d7489ccd6da1f9e,,,1.0,,,,,,,,,,,,,,,,
db0aa269f557d19454236d05584fa719,,,,,,,,0.5937940714094223,,,,,,,,0.40620592859057764,,,
73700ce03fec0091bd781fac08e6e5e7,,,,,,,,,,,,,,,,,,1.0,
9f11c09f9cb1d360ff22a962cc47a504,,,,,,,,,,,,,,,,,1.0,,
b67b12979ef273f220e11b1a5fdb3cfa,,,,,,,,,,,,,,,,1.0,,,
be33acaade1f99c2f2411be7181e8497,,,,,,,,,,,,,1.0,,,,,,
219cccb088414492694f318c1395d197,,,0.5882115408838658,,,,,,,,,,,,,0.41178845911613404,,,
eeecfb1bd6d8afd5850029fd7f498323,,,,,,,,,,,,,,0.4200211677756427,0.5799788322243572,,,,
f64494fcfb401ecd680498e6b7b5a83c,,,,,,,,,,,,,,,,,1.0,,
990f5a381fd3ada5c6fe5cf6865b7dca,0.2129392820246291,,0.37532710981203926,,,,,,,,,,0.20254987775819594,,,,,0.2091837304051357,
872a3c44e4e1d779f140a46ae3e1d9ca,0.08625041874542759,0.08577906340361122,,,,0.08112026654415429,,0.08126403253942904,0.08691344588837334,,,,0.08310928128811436,0.15267428871942543,0.08785188707956011,,0.08678953213148768,0.08670866836333946,0.08153911529707739
ff81c6c009c0dd630968c7005d51a9ec,,,,,,,,,,,,,,,,,1.0,,
09686c8407812fbad70ff3ab595ceec0,,,,,,,0.17595548817545295,,,,0.18054427420663896,0.17550228256417788,,0.18121239008766452,,,0.2867855649660657,,
8ec1c1e7b4d3bb3ae266eb237442228a,,,,,,,0.22521576924169492,0.3305112912034093,,,,,,0.22316190614745826,,0.22111103340743757,,,
45249e888c99970822ad8e16de2ddde1,0.35414693409253645,,,,,,,,0.2158296282904176,,0.2190234550438243,,,,0.21099998257322178,,,,
ceebf2d38a4446e8b98e2d168f5aa905,,,0.33095968644232826,0.21799584726189014,,,,,,,,,,0.22101990724193774,,0.23002455905384378,,,
ed930974f3e9577c05f1ff5d31db6be4,,,,,,,,,,,,,1.0,,,,,,
341839c43b90795d9dc7bb4c4cc377e3,,,,,,,,,,,,,,,1.0,,,,
718df9618fdeafc55aec74845a02eac7,,,,,,,,0.5807383577060162,,,,,,,,0.41926164229398377,,,
12850aa8bbe73ddf166654d46e187cfc,,,,,,,,,,,,,,,,,1.0,,
4c16b6641f2aa3e68aed632876c0014a,,1.0,,,,,,,,,,,,,,,,,
cebbd8919393b543aec1a998b8c7d92f,0.4319719062996905,,,,,,,,,,,,,0.2794713207007,,0.2885567729996096,,,
1ab26c12198cb64a8a9e0487f6d3932a,,,,1.0,,,,,,,,,,,,,,,
ba20d95b05bef1c2b3c9b1439104a73d,1.0,,,,,,,,,,,,,,,,,,
fa7fc4782e253cfdb6c8ee07353e6e28,,,,,,,,,,,,,1.0,,,,,,
962337a406e63b12c50a6c2f0f5f331e,,,,,,,,,,,,,,,1.0,,,,
480d28c96f2de6d1756a6e2ef57ab8a0,,,,,,,,,,,,,,,,,1.0,,
e38df4c91fcaa2dec7e9e55cc5691724,,,,0.2879137606891765,,,,,,,0.2778374371747392,,,0.43424880213608424,,,,,
728cb9654d12e1894f86363e13bb0851,,0.11928220093337041,,,,0.11127739867342323,,0.11343157001337455,,,,0.11013867644415545,0.11022252458303838,,,,0.20645691901255583,0.119301600382493,0.10988910995758921
1e6c3df513b0df323a9ff817cec2c872,0.6086064351494626,,,0.3913935648505374,,,,,,,,,,,,,,,
5a46a8347070b24cf582e26f076d31bd,,,,0.1774113381116648,,,,,0.17738332378416205,,0.17052239718969206,,,0.303712588965953,0.17097035194852814,,,,
b51c3752b76d922a2151dfbeac68b393,,0.2099971184087513,,,,,,,0.2132802711749481,,0.360690522049859,,,,0.21603208836644153,,,,
210e59c9b0ef57f807675f330d733413,,,1.0,,,,,,,,,,,,,,,,
4d1d7778840af787d8fdcf94fddd3f2f,,,,,,,,,,,,,,,,,,1.0,
55c21b300c2a2f58976484bd43d40823,,,,,,,,,,,,,,,,,1.0,,
4848c3a735491f97ffa10ec10afbf1b6,,,,,,,,,,,,,,,,,1.0,,
88550f8f05777d7840b76a5a42dcbde9,,,,,,,,,,,,,,,1.0,,,,
f8da55425fad097639235043f4bc5821,,,,,,,,,,,,,1.0,,,,,,
6a25b57325312d62fddd62d5b0f7d619,,,,,,,,,,,,,,,,,1.0,,
6edee1835fcdd33de2ddf968ffe30091,,,,,,,,0.5938436651084317,,,,,,,,0.4061563348915684,,,
0ac88e45ccbb15faebf7d58d705deb2a,,,,,,,,,,,,,0.42544788961052266,0.27944259746840305,,0.29510951292107424,,,
9994f906f972d6647d3025fab0707e12,,,,,,,,,,,,,,,,,1.0,,
56a11fa90586e00f3917b724ec4bbe87,,,0.437444301925837,,,,,,,,,,,0.27242154402649943,,0.2901341540476635,,,
141d89a9102ef661e378e33b976b9364,1.0,,,,,,,,,,,,,,,,,,
a9b40716bd567daea0292530dafbdef0,,,,1.0,,,,,,,,,,,,,,,
7a1fb011674717298282b09b0372b3ab,,,,,,,,,,,1.0,,,,,,,,
85e83b565aa503d05e9ad40f31b57c46,,,0.12438292600760255,,,0.12636677020111664,,0.12150789106498434,0.1333818297145199,,,0.12651672533771396,0.13397736199497437,,,,0.23386649567908824,,
62a54386856561841a9dabda3ff60bac,0.1764460662136243,,,,,,,,,,0.17989502533861623,,0.278485166432742,0.1886939144319697,0.17647982758304778,,,,
120e878c284b80208507906c4dc0d409,0.5896868045748161,,,,,,0.41031319542518396,,,,,,,,,,,,
fd957bf85ad683116344abccd435563b,,,,,,,,,,1.0,,,,,,,,,
cf8d195c3e70aaa6ad57d67d4b72cbc6,,,,0.21626177963777307,,,,,,,,,0.32881857362036515,0.2241129619998255,,0.23080668474203636,,,
96ddf44a435391f30ea9c9f8fe7ec0cc,1.0,,,,,,,,,,,,,,,,,,
170bb3c74d264e8892e0fa311ca55981,,,,,,,,,,,,,,,,0.4112451985907606,0.5887548014092395,,
860403cf0fc9b788d2f54df4d714bb69,0.15459092876596184,,,,,0.14056069411140945,,0.13940304501726775,,,,0.14259813164057186,0.2708201933430978,,,,,0.15202700712169137,
fa1df2cc43f68053d9738b0a847db58e,,,,,,,,,,,,,,,,0.40780903130047,0.59219096869953,,
92ac95de0a55a02ea05eed86e0b01f53,,,,,,,,,,,,,,,1.0,,,,
06708b5413a4b23827c85cd640bf3492,,,,0.4058436840123772,,,,,,,,,,,,,0.5941563159876229,,
c5abaf7f1ba0a5ab790016b0e8837583,,,0.31129086084514684,0.6887091391548532,,,,,,,,,,,,,,,
932ab30f468029ab7714d26c30095018,0.12501280466346146,,,,,,0.13499169418865506,,0.12689330142607785,,0.1351894704401524,0.12397215473324893,0.22106948089405143,,0.13287109365435282,,,,
0ed7f70ccf83e62a74073b015038dd64,1.0,,,,,,,,,,,,,,,,,,
7097c070dac68f820ef280e9fd19e57c,,,,0.1770081791062457,0.27489639820082085,,0.17983765941763816,,,,,,,0.1809302535902105,,0.1873275096850848,,,
21f7d19c4fd642785cd25759062bfc50,,0.114157605167036,,0.11974449848865644,,,,,0.11726452738214851,,0.1158111637549965,,,0.11599106755552567,0.11134625406516091,,0.1897139260396203,0.11597095754685563,
f0cc89142a10e78bf4d397e487492fca,,,,,,,,,,,,,,,,,1.0,,
e2390284be611d5b29195d4360e6105c,,,,,,,,,,,,,,,,,,,1.0
0fb668f38e4ea2cdeb4273cf53f233fe,,,1.0,,,,,,,,,,,,,,,,
50175c16b07b373dca3e121ade878993,1.0,,,,,,,,,,,,,,,,,,
aa4362d89746c9ac4e6d91128a33da8e,,,,0.15544289026586258,,,0.1485192435414466,,,,0.15337896421328026,,0.23948814906962715,0.1574556835258267,0.1457150693839566,,,,
540c4965c98040beb0043d5d5ee064b0,,,1.0,,,,,,,,,,,,,,,,
af2462f320155474d8678e491ed51af7,,,,,,,,,,,,,,,,,1.0,,
cb1aa290b7cb3d7327f861ee5ee4785f,,,,,,1.0,,,,,,,,,,,,,
a812416510ce73b6d52f6604a8a908a8,,,,,,,,,,,,,1.0,,,,,,
d566ba9091eb245aa00b8b7d1d486b5c,,,,,,,,,,,,,,0.21176865734389244,0.22086783327243875,0.35614353100486085,0.21121997837880785,,
196970ea1fdb61d846a32614613cb7d4,0.13180918606461411,0.13029064357419118,,,,0.12107813119128946,,0.12873052651538985,,,,,0.23809705271217582,,,,0.12152298331841122,0.12847147662392838,
81cc1068e03c50ec677c33330f1f21d5,,,,,,,,,,,,,1.0,,,,,,
f93a312cdab2c76f75243fb73430b20e,,,,1.0,,,,,,,,,,,,,,,
6ba8bb1607c82603b5320c161cda71e3,,,,,,,,,,,,,,,,,1.0,,
ec6d5a66576716fcd5d54277a4fa1bdb,,,,,,,,,,,,,,,,,1.0,,
6bf9435daf0691ba36ceccd3ee652dce,0.5833785324901545,,,,,,,,,,,,,,,0.41662146750984563,,,
c50f54644cf5a9236ee8f3a94a3efe3b,,,,,1.0,,,,,,,,,,,,,,
f1d7efc5bc52e480efb75d8753299dbf,1.0,,,,,,,,,,,,,,,,,,
d587e04aad7766e7fdc6ee211fc31bf2,,,,,,,,,,,,,,,,1.0,,,
5c840a63ad2b6962a21434ae619675d6,1.0,,,,,,,,,,,,,,,,,,
f27b4ab3c6a21e59e6217dbd3c9cf2c9,,,,,,,,,,,,,,,,,1.0,,
7157d3bc93eb058588c7a1d14ab00c4e,,,,,,,,,,,,,,,1.0,,,,
806d4c2f4063e76eefb1cbdfd80e9d85,,,1.0,,,,,,,,,,,,,,,,
7cb91bc68add8ad37eb30f86d6e8336e,,,,1.0,,,,,,,,,,,,,,,
680a8e3eecd58d038068cbb5b7cb1845,1.0,,,,,,,,,,,,,,,,,,
c0447729c08345280976b132a150cb49,,,,,,,,,,,,,,,,,0.665475775769739,,0.334524224230261
a13ddd96fb989b41e20f2844a96807aa,,,,,,,,,,,,,,,1.0,,,,
3d1f25943e08b3d33fc995bc1548cfa6,,,,,,,0.41201078941034763,,,,,,,,,,,0.5879892105896523,
3cba1f98ba70d2f295285b20ba6196f0,,,,,,,1.0,,,,,,,,,,,,
d89a52ce38551f9153c57da4da7349b3,1.0,,,,,,,,,,,,,,,,,,
a888fc6823738ad458b926e517e33061,,,,0.2797817583598843,,,,0.4226534758524324,,,,,,,,0.29756476578768326,,,
47ecd52dc012ef0d5c242980f8453f91,,,0.10935291428322301,0.09685391579411978,,0.10433193294537285,,,,0.09478907104390338,,,,,,,0.38810257438501417,0.09510591105713424,0.11146368049123266
f4fee1fa61b45a2a9f0730e8263934bc,,,,,,,0.28975038598812797,,0.26808267091858035,,,,,0.44216694309329163,,,,,
e9bce64ee4e3c376aaa2cb9f9b9b1d41,,,,0.13262427239173807,,,,,0.13063237957103419,,0.13368246774517595,,,0.1339236273159483,0.125784175844236,,0.21524871950228197,0.1281043576295854,
545c2f8b158ba562feb6a4d9dcde9a3e,,,,,,,,,,,,,,,,,1.0,,
546c10c27fd9630a326798574a0d981e,,,,,,0.1419029335468645,,0.13691188417133626,,0.1424028965866807,,,0.28485769293065305,,,,0.14040823899544783,0.15351635376901765,
a8760b550f4662101d7ebf5000a32d7d,1.0,,,,,,,,,,,,,,,,,,
17ecaa668b3da6e27c42bfc644c06bb3,,,,,,,,,,,,,,,,,1.0,,
59456fcac579bfe1d4afb7ace2838076,,,,,,,,,,,,,1.0,,,,,,
